ID ,SC,RAZON,FIn,Fter,TASA,ZC,TM,Pt,CP,EC,Md,ISPknn,Plz,MFCZ
1641,ACTIVO,RECUPERACION,2023-06-14 00:00:00,2026-06-10 00:00:00,27,CDMX Y AREA METROPOLITANA,ICE,UBER,54745,38,2023,8427.256667,-0.527833046,-1.203085039
1642,REESTRUCTURADO,ACTIVO,2024-03-29 00:00:00,2024-05-08 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,52916,39,2024,8427.248333,1.013465213,0.952289558
1643,REESTRUCTURADO,ACTIVO,2023-11-29 00:00:00,2024-11-20 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,55764,44,2024,8423.845,-0.527833046,-0.834333959
1644,ACTIVO,RECUPERACION,2023-08-30 00:00:00,2026-06-24 00:00:00,29,JALISCO,ICE,UBER,45400,38,2022,8418.25,-0.794596206,-1.416269231
1645,ACTIVO,RECUPERACION,2023-10-03 00:00:00,2027-09-28 00:00:00,28,CDMX Y AREA METROPOLITANA,EV,UBER,56383,42,2023,8416.546667,1.013465213,0.702049822
1646,ACTIVO,ACTIVO,2024-12-27 00:00:00,2028-12-22 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,6800,51,2025,8413.801667,1.013465213,1.74057803
1647,ACTIVO,ACTIVO,2024-02-26 00:00:00,2027-02-22 00:00:00,28.75,CDMX Y AREA METROPOLITANA,HEV,UBER,16320,33,2024,8405.745,-0.527833046,-0.353494487
1648,ACTIVO,ACTIVO,2025-03-21 00:00:00,2028-01-14 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,1160,42,2024,8403.621667,-0.794596206,-0.812841481
1649,QUEBRANTADO,RECUPERACION,2024-08-30 00:00:00,2026-01-16 00:00:00,30.75,TIJUANA,ICE,UBER,22205,23,2024,8399.685,-3.49186816,-0.742960179
1650,TERMINADO,TERMINADO,2023-09-20 00:00:00,2025-04-17 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,55234,40,2020,8398.786667,-2.780499733,-2.578704651
1651,ACTIVO,ACTIVO,2025-02-28 00:00:00,2029-02-23 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,1650,42,2025,8398.557143,1.013465213,1.494236584
1652,QUEBRANTADO,DEMANDA,2023-09-20 00:00:00,2025-10-07 00:00:00,30,TIJUANA,ICE,UBER,22170,52,2024,8397.56,-2.039490954,-0.979161176
1653,ACTIVO,ACTIVO,2023-06-28 00:00:00,2026-06-24 00:00:00,27,CDMX Y AREA METROPOLITANA,ICE,UBER,9640,47,2023,8394.022857,-0.527833046,-1.203085039
1654,REESTRUCTURADO,ACTIVO,2023-06-30 00:00:00,2024-03-06 00:00:00,27,CDMX Y AREA METROPOLITANA,EV,UBER,56607,38,2023,8392.168333,1.013465213,-0.21990502
1655,REESTRUCTURADO,ACTIVO,2024-01-26 00:00:00,2024-03-06 00:00:00,28,CDMX Y AREA METROPOLITANA,EV,Uber,56607,38,2025,8392.168333,1.013465213,-0.21990502
1656,ACTIVO,ACTIVO,2024-10-25 00:00:00,2027-10-22 00:00:00,29.75,JALISCO,ICE,UBER,44980,36,2024,8386.623333,-0.527833046,-0.432273849
1657,ACTIVO,RECUPERACION,2025-02-14 00:00:00,2029-02-09 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,DIDI,55767,48,2026,8377.086667,1.013465213,1.441381295
1658,ACTIVO,ACTIVO,2025-06-13 00:00:00,2028-06-09 00:00:00,30.75,TIJUANA,ICE,UBER,22126,39,2025,8376.32,-0.527833046,-0.704824172
1659,ACTIVO,ACTIVO,2024-12-20 00:00:00,2027-09-10 00:00:00,30.75,TIJUANA,ICE,UBER,22416,31,2023,8373.976667,-0.942797962,-0.701034669
1660,ACTIVO,RECUPERACION,2024-07-05 00:00:00,2028-06-30 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,56500,51,2025,8373.436667,1.013465213,0.991824507
1661,ACTIVO,RECUPERACION,2023-11-29 00:00:00,2026-11-25 00:00:00,30,TIJUANA,ICE,UBER,22163,29,2024,8372.468333,-0.527833046,-0.908257804
1662,TERMINADO,TERMINADO,2023-04-12 00:00:00,2025-04-24 00:00:00,27,NUEVO LEON,ICE,UBER,66360,56,2021,8369.37,-2.069131305,-1.914649394
1663,ACTIVO,ACTIVO,2025-07-16 00:00:00,2028-07-12 00:00:00,29.75,NUEVO LEON,ICE,UBER,66360,58,2025,8369.37,-0.527833046,-1.914649394
1664,ACTIVO,RECUPERACION,2024-06-14 00:00:00,2027-06-11 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,43815,39,2024,8363.393333,-0.527833046,-0.838197499
1665,ACTIVO,RECUPERACION,2025-05-16 00:00:00,2028-05-12 00:00:00,29.75,NUEVO LEON,ICE,DIDI,64219,24,2025,8358.123333,-0.527833046,-0.428002269
1666,ACTIVO,RECUPERACION,2024-08-02 00:00:00,2028-07-28 00:00:00,29.75,CDMX Y AREA METROPOLITANA,EV,UBER,9208,42,2025,8357.681667,1.013465213,2.667895781
1667,TERMINADO,PERDIDA O ROBO TOTAL,2023-10-17 00:00:00,2024-09-26 00:00:00,28,CDMX Y AREA METROPOLITANA,ICE,UBER,53217,36,2024,8355.985714,-0.527833046,-0.844120821
1668,ACTIVO,ACTIVO,2024-08-16 00:00:00,2027-08-13 00:00:00,28.75,CDMX Y AREA METROPOLITANA,ICE,UBER,53217,37,2024,8355.985714,-0.527833046,-0.844120821
